"ID","n_points","AIC_quad","BIC_quad","AIC_cubic","BIC_cubic","AIC_logistic","BIC_logistic","converged_logistic","N0_logistic","Nmax_logistic","rmax_logistic","AIC_gompertz","BIC_gompertz","converged_gompertz","N0_gompertz","Nmax_gompertz","rmax_gompertz","tlag_gompertz","best_AIC","best_BIC","Species","Temp","Medium","PopBio_units"
235,6,16.5603521034467,15.7273899803589,13.9238439012258,12.8826412473661,11.7960110429403,10.9630489198525,TRUE,-0.307696856927703,8.06280615688398,0.00672392341156208,7.4020815510726,6.36087889721288,TRUE,0.0327960116317189,8.06047905962389,0.0107766728948799,280.433604213059,"Gompertz","Gompertz","Serratia marcescens",15,"UHT Double Cream","N"
236,19,4.82016789700414,8.5979238136699,5.23510527648994,9.95730017232214,-2.1469720546945,1.63078386197126,TRUE,0.590639603720824,6.06058799839537,0.0154771726821343,-8.09932943584354,-3.37713454001134,TRUE,0.720765494454432,6.17530439699708,0.0176359314662974,30.6052971884313,"Gompertz","Gompertz","Arthrobacter sp. 77",0,"TGE agar","CFU"
237,13,19.7641196032686,22.0239170331148,15.5829444731513,18.407691260459,8.79792410166144,11.0577215315076,TRUE,0.585186559804042,6.17360571081031,0.0338698978149648,5.28770866096166,8.11245544826934,TRUE,0.830881285983629,6.19335634515274,0.0417658364248183,24.4938819666816,"Gompertz","Gompertz","Arthrobacter sp. 77",7,"TGE agar","CFU"
238,7,12.6489670276381,12.4326076238594,14.6208036416386,14.3503543869152,9.55026448666865,9.3339050828899,TRUE,0.420240330864802,5.66301697089065,0.108636324259681,-4.35522082410716,-4.62567007883059,TRUE,1.00897080278086,5.54909304967136,0.202580258806854,17.7117365045542,"Gompertz","Gompertz","Arthrobacter sp. 77",20,"TGE agar","CFU"
239,10,22.2408524531915,23.4511928251676,18.7573794251558,20.270304890126,12.8493560539946,14.0596964259708,TRUE,0.362081936760664,5.54934056159032,0.0819077251157862,-9.10856156246423,-7.595636097494,TRUE,0.969076902853513,5.49579746912203,0.129329264440689,22.0990108556376,"Gompertz","Gompertz","Arthrobacter sp. 77",30,"TGE agar","CFU"
240,17,-130.020152558343,-126.687299182118,-131.182672327927,-127.016605607646,-125.007117034157,-121.674263657932,TRUE,0.993918325738382,24.8278461529377,1.13711348475768e-05,-131.272298792164,-127.106232071883,TRUE,0.994443591551889,1.00144640222737,0.000133957308659566,340.94284605256,"Gompertz","Gompertz","Arthrobacter sp. 77",37,"TGE agar","CFU"
241,13,2.76167814384471,5.02147557369085,-1.01800560840049,1.8067411789072,-2.73672660791328,-0.476929178067129,TRUE,-0.599607927517813,5.04350742351143,0.0170148719672679,-31.5441725466101,-28.7194257593024,TRUE,0.992486059376105,4.9864394722551,0.0207245761018094,126.163029119378,"Gompertz","Gompertz","Arthrobacter sp. 88",0,"TGE agar","CFU"
242,9,4.26643262499751,5.05533093434239,-25.6402010599539,-24.6540781732728,-14.6410418252952,-13.8521435159503,TRUE,0.999179477565952,5.18529327475809,0.0345873791706331,-21.5862485309747,-20.6001256442936,TRUE,0.690215058743227,5.22040932292709,0.0380069244203141,0,"Cubic","Cubic","Arthrobacter sp. 88",7,"TGE agar","CFU"
243,14,42.2838870878542,44.8401164063152,19.5211844295662,22.7164710776425,5.77342440035084,8.32965371881187,TRUE,0.366314973884842,6.85534769829732,0.121402115444794,2.57604890464917,5.77133555272547,TRUE,1.01209255587186,6.84240957856991,0.189289426120242,14.0879266053352,"Gompertz","Gompertz","Arthrobacter sp. 88",20,"TGE agar","CFU"
244,11,32.8977142894236,34.4892953806171,26.8666747560846,28.8561511200765,17.4731383751846,19.0647194663781,TRUE,-3.09224757755801,6.70384065446258,0.117603443219795,1.30261810534227,3.29209446933412,TRUE,1.0009427362279,6.68147168327546,0.187371473278208,45.4304455813342,"Gompertz","Gompertz","Arthrobacter sp. 88",30,"TGE agar","CFU"
245,16,-118.81494368093,-115.724588791971,-117.566843482464,-113.703899871265,-117.449953345814,-114.359598456855,TRUE,1.00759133447951,1.01565784739763,0.00557716993982196,-119.117853288144,-115.254909676945,TRUE,1.00787885368001,1.01549246453263,0.000237300115045673,173.866478831767,"Gompertz","Quadratic","Arthrobacter sp. 88",37,"TGE agar","CFU"
246,18,26.2410382555861,29.8025252871708,8.34936424530917,12.80122303479,27.7923739805543,31.353861012139,TRUE,0.0406484277913419,8.96904956923323,0.0107661198562242,-2.78153822865213,1.67032056082869,TRUE,0.957372053634782,6.32331985338082,0.0189027083563454,186.89517350777,"Gompertz","Gompertz","Arthrobacter sp. 62",0,"TGE agar","CFU"
247,12,19.7334500280879,21.6730766272399,21.7203746978546,24.1449079467946,18.3801283605269,20.3197549596789,TRUE,0.696628383740376,6.5338775867927,0.027807256027706,13.7546582640815,16.1791915130215,TRUE,0.897384452661339,6.468195584106,0.0439431761287755,43.0759246063756,"Gompertz","Gompertz","Arthrobacter sp. 62",7,"TGE agar","CFU"
248,9,14.3270141984682,15.1159125078131,15.2562659668303,16.2423888535114,9.21879242841953,10.0076907377644,TRUE,0.401362631977779,6.59976752264923,0.11108759822016,-4.33541998602323,-3.34929709934213,TRUE,1.05285531988027,6.60036203097685,0.152621146757649,13.5693297629727,"Gompertz","Gompertz","Arthrobacter sp. 62",20,"TGE agar","CFU"
249,10,-70.798529834763,-69.5881894627868,-69.3385633311342,-67.825637866164,-68.2250150695573,-67.0146746975811,TRUE,1.02518684654001,1.02128167122947,0.00915818125177793,NA,NA,FALSE,NA,NA,NA,NA,"Quadratic","Quadratic","Arthrobacter sp. 62",30,"TGE agar","CFU"
250,16,-122.256074929369,-119.165720040409,-120.865018187593,-117.002074576394,-117.291022698753,-114.200667809794,TRUE,1.00605707583291,13.3118301644696,3.36728391865104e-05,-120.974747904675,-117.111804293476,TRUE,1.01214159616656,1.04766032953066,7.28840740891439e-05,352.388952459614,"Quadratic","Quadratic","Arthrobacter sp. 62",37,"TGE agar","CFU"
251,17,9.08572606171651,12.4185794379414,5.69555716268507,9.86162388296615,NA,NA,FALSE,NA,NA,NA,-12.24281323236,-8.0767465120789,TRUE,0.98457016594303,6.48246201298012,0.016620390115748,285.753965680393,"Gompertz","Gompertz","Arthrobacter aurescens",0,"TGE agar","CFU"
252,11,12.1530866599452,13.7446677511387,8.19545187916644,10.1849282431583,0.104293413630483,1.69587450482397,TRUE,0.858094923058106,6.41382965688202,0.042482126613156,-9.07588143298627,-7.08640506899442,TRUE,0.990265589521278,6.3982440404304,0.0655070992964841,33.0284248695847,"Gompertz","Gompertz","Arthrobacter aurescens",7,"TGE agar","CFU"
253,8,18.1252804010273,18.4430465677467,12.6454397412867,13.0426474496859,6.62274024080952,6.94050640752886,TRUE,0.496676536991373,5.5965963661154,0.0860447480500938,-9.72511635628228,-9.3279086478831,TRUE,0.995281113328361,5.55556101055681,0.127050574930352,16.4621880729744,"Gompertz","Gompertz","Arthrobacter aurescens",20,"TGE agar","CFU"
254,5,5.09733050091783,3.53508215065424,-6.35826126791065,-8.31107170574015,0.3773591609089,-1.1848891893547,TRUE,0.628726505150603,6.33088897856838,0.141891149831819,-9.68798166136537,-11.6407920991949,TRUE,0.31937485649405,6.44530978632229,0.159009962727283,0,"Gompertz","Gompertz","Arthrobacter aurescens",30,"TGE agar","CFU"
255,8,9.38017851899454,9.69794468571389,-6.47445355243326,-6.07724584403408,8.201568568321,8.51933473504035,TRUE,0.596601093169787,4.49740830776769,0.0197173787155542,-42.2126828495162,-41.815475141117,TRUE,1.00950419399595,3.83867599732983,0.0451678326201974,80.3134423465524,"Gompertz","Gompertz","Arthrobacter aurescens",37,"TGE agar","CFU"
256,14,19.6465221034415,22.2027514219025,16.5658131433418,19.7610997914181,NA,NA,FALSE,NA,NA,NA,-32.0493662003264,-28.8540795522501,TRUE,1.00485635767144,4.25753213904163,0.0589982377930104,326.005371511366,"Gompertz","Gompertz","Arthrobacter citreus",0,"TGE agar","CFU"
257,10,27.8549283946002,29.0652687665764,25.4275291991828,26.9404546641531,25.9378199046251,27.1481602766012,TRUE,0.120461428406076,5.49521052093594,0.0241581565420117,-15.3404911781842,-13.827565713214,TRUE,0.973197872403728,5.21823047001542,0.0606301045901765,90.8972948677603,"Gompertz","Gompertz","Arthrobacter citreus",7,"TGE agar","CFU"
258,8,10.1510704699729,10.4688366366923,5.46241206152578,5.85961976992496,2.56288092435554,2.88064709107488,TRUE,0.800514370924135,6.18551667616158,0.069547627084969,-3.19952017883789,-2.80231247043871,TRUE,0.913501065077519,6.19906541926711,0.0898885267390761,10.5385907906856,"Gompertz","Gompertz","Arthrobacter citreus",20,"TGE agar","CFU"
259,9,19.0365601624038,19.8254584717487,18.6463513492584,19.6324742359395,14.2506372035832,15.0395355129281,TRUE,0.454554194402502,5.26266252660378,0.0814365052426452,2.67702990009469,3.66315278677579,TRUE,0.984558037786835,5.21414129202237,0.150001852468699,20.9313658437723,"Gompertz","Gompertz","Arthrobacter citreus",30,"TGE agar","CFU"
260,9,31.9644884007099,32.7533867100548,33.9296524684069,34.915775355088,30.9241959142892,31.713094223634,TRUE,0.118075867146444,6.16931581525155,0.064227634896282,29.3121425814087,30.2982654680898,TRUE,1.01599076472594,6.14327193647576,0.175599920059756,40.6716930604113,"Gompertz","Gompertz","Arthrobacter citreus",37,"TGE agar","CFU"
261,19,-156.329578794541,-152.551822877875,-154.452622665459,-149.730427769627,-155.318747933358,-151.540992016693,TRUE,1.0079538492292,2.33783907263438,1e-06,NA,NA,FALSE,NA,NA,NA,NA,"Quadratic","Quadratic","Arthrobacter globiformis",0,"TGE agar","CFU"
262,17,-4.71315373662693,-1.38030036040207,-9.82443367867551,-5.65836695839443,-13.0765584983353,-9.74370512211048,TRUE,0.872527330503536,4.63034001812021,0.016946117449378,-17.5861407784961,-13.420074058215,TRUE,0.725664150063362,4.66342784553393,0.0172729882723578,0,"Gompertz","Gompertz","Arthrobacter globiformis",7,"TGE agar","CFU"
263,8,16.2790522777052,16.5968184444245,3.83437762978514,4.23158533818432,-1.98431759832598,-1.66655143160664,TRUE,0.736643641674424,4.82053045095873,0.0747660541271976,-3.09236510672272,-2.69515739832354,TRUE,0.706792682623563,4.83230279189878,0.0784906948245435,2.35766218780585,"Gompertz","Gompertz","Arthrobacter globiformis",20,"TGE agar","CFU"
264,8,18.4579957799479,18.7757619466673,14.547419601498,14.9446273098971,13.801242665766,14.1190088324854,TRUE,1.23347549721949,5.13577968629885,0.0733615783947162,16.1769330045611,16.5741407129603,TRUE,1.01309435516494,5.15965750891144,0.0763494671749423,0,"Logistic","Logistic","Arthrobacter globiformis",30,"TGE agar","CFU"
265,7,23.4137014883782,23.1973420845995,16.1630688366551,15.8926195819316,2.70031503103841,2.48395562725966,TRUE,0.736570872602837,5.31361041660933,0.187943815519209,3.16194139868586,2.89149214396243,TRUE,0.53682161042251,5.33422918002883,0.198771089196194,0,"Logistic","Logistic","Arthrobacter globiformis",37,"TGE agar","CFU"
266,18,-141.953030129755,-138.39154309817,-140.508543442499,-136.056684653018,-140.221944143715,-136.660457112131,TRUE,1.00639763495184,18.2028780731352,1.29851068838307e-05,-140.891886289843,-136.440027500362,TRUE,1.28417895336444,1.00821787842035,0.000948629215058194,1048.18062467035,"Quadratic","Quadratic","Arthrobacter simplex",0,"TGE agar","CFU"
267,14,30.2765195601638,32.8327488786248,12.7913519357481,15.9866385838244,28.84136569288,31.397595011341,TRUE,0.047477293070929,6.45664186046269,0.0129188583583937,-4.06810912578361,-0.872822477707315,TRUE,1.09607337430785,5.75031957660404,0.0275936542990117,182.698144553717,"Gompertz","Gompertz","Arthrobacter simplex",7,"TGE agar","CFU"
268,7,14.3839797482252,14.1676203444464,15.3183857688122,15.0479365140888,9.50311284508331,9.28675344130456,TRUE,0.480913698727877,5.88209000500606,0.0541994192706289,-3.69268155235013,-3.96313080707356,TRUE,0.992169375285374,5.86103365147733,0.0736948998286623,24.7779803347211,"Gompertz","Gompertz","Arthrobacter simplex",20,"TGE agar","CFU"
269,8,21.2601741639988,21.5779403307181,6.12581214551421,6.52301985391339,3.14259536653367,3.46036153325301,TRUE,0.818400712899647,5.68672148478084,0.0778515602326803,1.34263474608742,1.7398424544866,TRUE,0.536999629109949,5.72707580315368,0.0858668465346468,0,"Gompertz","Gompertz","Arthrobacter simplex",30,"TGE agar","CFU"
270,8,20.2949720515487,20.612738218268,3.77473010013546,4.17193780853463,-10.5875392305837,-10.2697730638643,TRUE,0.772612514907088,6.01645174035982,0.10401504919347,-18.1447055201662,-17.747497811767,TRUE,0.463352137862492,6.02359559400214,0.118008223328748,0,"Gompertz","Gompertz","Arthrobacter simplex",37,"TGE agar","CFU"
271,11,14.8085178548363,16.4000989460298,12.8606573674482,14.85013373144,14.0957553619736,15.6873364531671,TRUE,3.89526628641098,6.61726985281768,0.0148115754648925,6.49361651104189,8.48309287503374,TRUE,4.18963116828197,6.43000786668022,0.0228938539737514,59.5362726641594,"Gompertz","Gompertz","Lactobacillus plantarum",8,"MRS broth","N"
272,16,46.6882271781476,49.7785820671067,30.1407532910146,34.0036969022135,29.547542521941,32.6378974109001,TRUE,3.83673752327259,21.4537395251287,0.0637379300376103,38.9132447562378,42.7761883674367,TRUE,4.4051703930966,23.385943694824,0.0740259156710705,26.7148352619743,"Logistic","Logistic","Lactobacillus plantarum",12,"MRS broth","N"
273,18,47.5649496520306,51.1264366836152,32.4792745760414,36.9311333655222,18.8265376006753,22.3880246322599,TRUE,3.7266695410631,21.1781435088576,0.203125573730743,38.9157391031044,43.3675978925853,TRUE,4.05848230664748,22.7447709754398,0.247393868574704,8.18685481516644,"Logistic","Logistic","Lactobacillus plantarum",16,"MRS broth","N"
274,16,37.0901056093613,40.1804604983204,29.3705237935646,33.2334674047635,27.536880034781,30.6272349237401,TRUE,4.01256149968675,21.5652001774638,0.316249009216637,32.8534341484625,36.7163777596614,TRUE,3.37988871141623,23.3351310931587,0.373272802874426,1.39398760829875,"Logistic","Logistic","Lactobacillus plantarum",20,"MRS broth","N"
275,13,29.9126004074685,32.1723978373147,21.0699274888237,23.8946742761314,17.129163753116,19.3889611829621,TRUE,3.48176030509481,22.3159937889303,0.723729102660213,24.5634353899474,27.3881821772551,TRUE,3.27774187106708,24.5890207947985,0.842998187645157,1.25935832101232,"Logistic","Logistic","Lactobacillus plantarum",30,"MRS broth","N"
276,9,-3.10574373644714,-2.31684542710227,-3.09529120872606,-2.10916832204496,-3.67356312634367,-2.8846648169988,TRUE,3.39693247434305,12.3715505217786,0.0229321131298799,1.60985049625584,2.59597338293694,TRUE,2.92637203289272,13.4384166455075,0.025959286758342,0,"Logistic","Logistic","Weissella viridescens",4,"MRS broth","N"
277,20,3.08631874532007,7.06924783953604,1.12079149852182,6.09945286629178,30.0071694668767,33.9900985610926,TRUE,3.89715540914777,19.27596001118,0.071288547007301,9.3819907573064,14.3606521250764,TRUE,2.77459367728387,20.2955967862112,0.089014196592947,0,"Cubic","Cubic","Weissella viridescens",8,"MRS broth","N"
278,14,30.0570091330016,32.6132384514626,31.1168567535206,34.3121434015969,32.1668005812877,34.7230298997487,TRUE,4.1987107330109,20.2264626205545,0.194478474579809,32.6507336215217,35.846020269598,TRUE,3.02583896841825,21.259016741153,0.237903882858518,0,"Quadratic","Quadratic","Weissella viridescens",12,"MRS broth","N"
279,17,25.0704478508907,28.4033012271156,25.5128975096306,29.6789642299117,35.2237422753916,38.5565956516165,TRUE,3.94096554484532,20.2087418614757,0.315800272537626,22.7278813278247,26.8939480481058,TRUE,3.01943267635066,21.262012086353,0.3721964076967,0,"Gompertz","Gompertz","Weissella viridescens",16,"MRS broth","N"
280,15,27.4318898980871,30.264090702496,28.9799947397836,32.5202457452947,9.28948075288951,12.1216815572984,TRUE,3.46521352764517,21.0768807384034,0.55733039715807,23.7072259665534,27.2474769720644,TRUE,3.86879363732187,21.7398954184578,0.691786869249893,2.8384888644706,"Logistic","Logistic","Weissella viridescens",20,"MRS broth","N"
281,14,28.8937067380626,31.4499360565236,21.3658392858444,24.5611259339206,12.8928176400932,15.4490469585542,TRUE,4.16752621006376,20.9974461931956,0.938722139187366,19.7242662221186,22.9195528701949,TRUE,3.49011891077128,21.830006271628,1.19466453240341,0.799131001360772,"Logistic","Logistic","Weissella viridescens",30,"MRS broth","N"
282,9,23.456991088527,24.2458893978719,17.3234555041151,18.3095783907962,21.2952464216855,22.0841447310303,TRUE,3.26114325369261,11.0685767520538,0.0271460127686517,11.9205308557816,12.9066537424627,TRUE,4.20544729432867,10.8432614705192,0.042414814602048,76.8437193181509,"Gompertz","Gompertz","Lactobacillus sakei",4,"MRS broth","N"
283,19,29.4316066188762,33.209362535542,29.5570427968385,34.2792376926707,3.97641387242827,7.75416978909403,TRUE,3.65541717258293,18.8248012491395,0.0793320129337724,17.0845270448642,21.8067219406964,TRUE,3.37994301341496,19.3529700605749,0.0980403297920554,8.44140261984583,"Logistic","Logistic","Lactobacillus sakei",8,"MRS broth","N"
284,13,31.3145832851451,33.5743807149912,32.9296899207499,35.7544367080576,23.2167477806348,25.476545210481,TRUE,3.85935665588444,19.6246122852878,0.189253054577495,28.7385200771144,31.5632668644221,TRUE,2.93429236203318,20.5466006214666,0.226447811109337,0.543514073624451,"Logistic","Logistic","Lactobacillus sakei",12,"MRS broth","N"
285,14,25.4553004308869,28.0115297493479,21.5716432799899,24.7669299280662,27.4406760686867,29.9969053871478,TRUE,4.75138726674585,20.7362962923919,0.322774081376099,3.64764327348917,6.84292992156546,TRUE,3.64330855296762,21.2564773462858,0.419597213378051,0.86239520697985,"Gompertz","Gompertz","Lactobacillus sakei",16,"MRS broth","N"
286,13,32.4261011356885,34.6858985655347,34.4124764245249,37.2372232118325,34.3036180536948,36.5634154835409,TRUE,5.01811171563043,20.639832168516,0.491514002754592,26.5815508811533,29.406297668461,TRUE,3.95469819445738,21.5100549908159,0.596328411970223,0.0580901585315648,"Gompertz","Gompertz","Lactobacillus sakei",20,"MRS broth","N"
287,11,14.719250958731,16.3108320499245,13.2223060678236,15.2117824318155,14.0087105842288,15.6002916754222,TRUE,4.13413865802755,21.0718907817152,1.1023908094922,13.2326283362915,15.2221047002833,TRUE,3.06917077240955,21.5199708660888,1.31921281768965,0,"Cubic","Cubic","Lactobacillus sakei",30,"MRS broth","N"
288,7,-1.1905490665974,-1.40690847037615,0.236707319888186,-0.0337419348352483,-0.895592861143729,-1.11195226492248,TRUE,0.0789914174480502,1.44181813899602,0.00655279650948238,0.433111460286211,0.162662205562777,TRUE,0.0607691773986999,1.3553259098512,0.00442469281787892,11.5728771513384,"Quadratic","Quadratic","Oscillatoria agardhii Strain 97",15,"Z8","DryWeight"
289,7,-4.26461502193809,-4.48097442571684,-4.08417716031945,-4.35462641504288,-4.09636330186862,-4.31272270564737,TRUE,0.0429965467133106,1.61596204531783,0.00657395304528401,-6.41940843866634,-6.68985769338978,TRUE,0.108211308966602,1.4652185558807,0.00556237207116812,48.8348528260228,"Gompertz","Gompertz","Oscillatoria agardhii Strain 97",20,"Z8","DryWeight"
290,6,-4.14883605549947,-4.98179817858725,-15.9400777865617,-16.9812804404214,-4.38652851540396,-5.21949063849174,TRUE,0.0593006768456103,2.00334176639565,0.00708287596430016,-6.31310719482965,-7.35430984868937,TRUE,0.074695986588614,1.81383724267617,0.00625601588633727,27.6063087123975,"Cubic","Cubic","Oscillatoria agardhii Strain 97",25,"Z8","DryWeight"
291,6,-14.5330758205242,-15.366037943612,-13.5434493701133,-14.584652023973,-0.0816321090021255,-0.914594232089906,TRUE,0.110453902672254,0.978709213455558,0.0174209960813161,1.65740762110215,0.616204967242423,TRUE,0.116366367402675,0.972882418918175,0.00935950359825025,28.5702250049743,"Quadratic","Quadratic","Oscillatoria agardhii Strain 97",30,"Z8","DryWeight"
292,7,-3.98310175466892,-4.19946115844767,-2.2258956415038,-2.49634489622723,-4.170398357654,-4.38675776143274,TRUE,0.536229384451099,1.35437446364867,0.00534455855670446,-7.71682946681714,-7.98727872154057,TRUE,0.579628948433798,1.17561433246961,0.00759102947887881,92.3660071788337,"Gompertz","Gompertz","Oscillatoria agardhii StrainCYA 128",15,"Z8","DryWeight"
293,7,0.976643342101827,0.76028393832308,2.10432772084107,1.83387846611763,1.13569820722277,0.919338803444025,TRUE,0.50304003970427,1.57455883807984,0.0051155057105973,1.46768217756623,1.1972329228428,TRUE,0.560650221665171,1.39104182499737,0.00404185132225464,67.4162595848374,"Quadratic","Quadratic","Oscillatoria agardhii StrainCYA 128",20,"Z8","DryWeight"
294,7,-11.2330910179249,-11.4494504217036,-10.4273780751485,-10.6978273298719,-11.1669384230406,-11.3832978268193,TRUE,0.547279507557629,1.96682268669286,0.0052121933589435,-11.6719260184628,-11.9423752731862,TRUE,0.522307440239504,1.78925162509412,0.00379320718934766,11.5543182011494,"Gompertz","Gompertz","Oscillatoria agardhii StrainCYA 128",25,"Z8","DryWeight"
295,7,-7.17810856281849,-7.39446796659723,-6.70278391232933,-6.97323316705276,-8.73918416250704,-8.95554356628579,TRUE,0.567942664022726,1.68440047198463,0.00850618670495037,-9.06737092094763,-9.33782017567107,TRUE,0.5871812880545,1.61481157309606,0.00557789100705461,25.1956665883096,"Gompertz","Gompertz","Oscillatoria agardhii StrainCYA 128",30,"Z8","DryWeight"
296,8,23.5361396991439,23.8539058658633,24.5153919829879,24.912599691387,21.9699720812261,22.2877382479454,TRUE,0.075427937321322,13.1383128646172,0.288223512133637,18.3831978252687,18.7804055336678,TRUE,-0.414976197857071,13.5230771360899,0.388297347221248,3.61155806514392,"Gompertz","Gompertz","Pseudomonas sp.",15,"APT Broth","CFU"
297,8,33.2401526428544,33.5579188095737,33.1692644197084,33.5664721281076,29.4290103233197,29.7467764900391,TRUE,-0.92862454874706,13.0504421872421,0.247098721933558,26.0666993305615,26.4639070389607,TRUE,-0.0833324081493012,13.1496201002209,0.371777413133809,10.7611840569156,"Gompertz","Gompertz","Pseudomonas sp.",12,"APT Broth","CFU"
298,5,20.7180267528578,19.1557784025942,22.6286231729437,20.6758127351142,16.1023279096608,14.5400795593972,TRUE,-0.345326833976883,14.9905203733668,0.160269949404296,-19.738080191724,-21.6908906295535,TRUE,0.0243364584340436,15.0500837474863,0.262096900064566,21.3619278627897,"Gompertz","Gompertz","Pseudomonas sp.",8,"APT Broth","CFU"
299,6,25.1558367827359,24.3228746596481,15.3669546039068,14.325751950047,19.5204984085085,18.6875362854207,TRUE,-0.933747519808367,14.1760911983742,0.112896434630938,14.8588514573964,13.8176488035367,TRUE,-0.0879157980791103,14.5327724185547,0.172538642833648,25.0486138016619,"Gompertz","Gompertz","Pseudomonas sp.",6,"APT Broth","CFU"
300,5,19.3761229857926,17.813874635529,1.25021588667553,-0.702594551153965,11.7312424171939,10.1689940669303,TRUE,-0.438177158499979,14.566659410306,0.0775453061969237,5.97280420517808,4.01999376734858,TRUE,-0.147761923280348,14.7823772804761,0.120938101675499,23.9298485129221,"Cubic","Cubic","Pseudomonas sp.",4,"APT Broth","CFU"
301,7,4.1341653653845,3.91780596160575,6.07435217072466,5.80390291600123,12.917217634361,12.7008582305823,TRUE,0.527024557350747,13.1788760417114,0.0441017569623553,16.7891869186752,16.5187376639518,TRUE,-0.216541929674588,13.9834726554909,0.0524255641558424,0,"Quadratic","Quadratic","Pseudomonas sp.",2,"APT Broth","CFU"
302,151,268.267467437,280.33658678426,257.527389552861,272.613788736936,246.198740457416,258.267859804676,TRUE,0.243513018673606,7.66580461149986,0.0515029799712195,244.085517616948,259.171916801022,TRUE,-0.130995050965078,7.95344402803973,0.058843235530186,0,"Gompertz","Logistic","Lactobaciulus plantarum",10,"MRS","N"
303,88,129.359589496508,139.268936754421,131.276820818012,143.663504890404,91.9168807894748,101.826228047388,TRUE,-0.0607796437510572,9.08644477428854,0.15365592039114,90.7625630827286,103.14924715512,TRUE,0.927933625755379,9.28591745315535,0.188500537070589,10.4062497002782,"Gompertz","Logistic","Lactobaciulus plantarum",15,"MRS","N"
304,108,109.120824627276,119.849349535772,98.6804780577169,112.091134193338,72.59367349422,83.3221984027169,TRUE,-0.287326856943686,9.1945792892934,0.310757246016715,39.7590104142514,53.1696665498725,TRUE,0.429135876396583,9.51562133223327,0.372879275478461,4.22413054954016,"Gompertz","Gompertz","Lactobaciulus plantarum",20,"MRS","N"
305,89,152.015698328795,161.970243807724,132.19687856338,144.640060412041,62.1765645568786,72.1311100358072,TRUE,0.000645210929211544,9.38010133289307,0.481151378559582,60.0832152833648,72.5263971320256,TRUE,0.816157230392873,9.58009181177415,0.592567851829861,3.0664985172154,"Gompertz","Logistic","Lactobaciulus plantarum",25,"MRS","N"
